          3055	RD
27.507240       33.393240       21.621240
29.469240       31.431240       21.621240
31.431240       33.393240       21.621240
33.393240       31.431240       21.621240
35.355240       33.393240       21.621240
37.317240       31.431240       21.621240
39.279240       33.393240       21.621240
41.241240       31.431240       21.621240
43.203240       33.393240       21.621240
45.165240       31.431240       21.621240
47.127240       33.393240       21.621240
49.089240       31.431240       21.621240
13.773240       35.355240       21.621240
15.735240       37.317240       21.621240
17.697240       35.355240       21.621240
19.659240       37.317240       21.621240
21.621240       35.355240       21.621240
23.583240       37.317240       21.621240
25.545240       35.355240       21.621240
27.507240       37.317240       21.621240
29.469240       35.355240       21.621240
31.431240       37.317240       21.621240
33.393240       35.355240       21.621240
35.355240       37.317240       21.621240
37.317240       35.355240       21.621240
39.279240       37.317240       21.621240
41.241240       35.355240       21.621240
43.203240       37.317240       21.621240
45.165240       35.355240       21.621240
47.127240       37.317240       21.621240
49.089240       35.355240       21.621240
13.773240       39.279240       21.621240
15.735240       41.241240       21.621240
17.697240       39.279240       21.621240
19.659240       41.241240       21.621240
21.621240       39.279240       21.621240
23.583240       41.241240       21.621240
25.545240       39.279240       21.621240
27.507240       41.241240       21.621240
29.469240       39.279240       21.621240
31.431240       41.241240       21.621240
33.393240       39.279240       21.621240
35.355240       41.241240       21.621240
37.317240       39.279240       21.621240
39.279240       41.241240       21.621240
41.241240       39.279240       21.621240
43.203240       41.241240       21.621240
45.165240       39.279240       21.621240
47.127240       41.241240       21.621240
49.089240       39.279240       21.621240
17.697240       43.203240       21.621240
19.659240       45.165240       21.621240
21.621240       43.203240       21.621240
23.583240       45.165240       21.621240
25.545240       43.203240       21.621240
27.507240       45.165240       21.621240
29.469240       43.203240       21.621240
31.431240       45.165240       21.621240
33.393240       43.203240       21.621240
35.355240       45.165240       21.621240
37.317240       43.203240       21.621240
39.279240       45.165240       21.621240
41.241240       43.203240       21.621240
43.203240       45.165240       21.621240
45.165240       43.203240       21.621240
21.621240       47.127240       21.621240
23.583240       49.089240       21.621240
25.545240       47.127240       21.621240
27.507240       49.089240       21.621240
29.469240       47.127240       21.621240
31.431240       49.089240       21.621240
33.393240       47.127240       21.621240
35.355240       49.089240       21.621240
37.317240       47.127240       21.621240
39.279240       49.089240       21.621240
41.241240       47.127240       21.621240
27.507240        9.849240       25.545240
31.431240        9.849240       25.545240
35.355240        9.849240       25.545240
23.583240       13.773240       25.545240
25.545240       11.811240       25.545240
27.507240       13.773240       25.545240
29.469240       11.811240       25.545240
31.431240       13.773240       25.545240
33.393240       11.811240       25.545240
35.355240       13.773240       25.545240
37.317240       11.811240       25.545240
39.279240       13.773240       25.545240
19.659240       17.697240       25.545240
21.621240       15.735240       25.545240
23.583240       17.697240       25.545240
25.545240       15.735240       25.545240
27.507240       17.697240       25.545240
29.469240       15.735240       25.545240
31.431240       17.697240       25.545240
33.393240       15.735240       25.545240
35.355240       17.697240       25.545240
37.317240       15.735240       25.545240
39.279240       17.697240       25.545240
41.241240       15.735240       25.545240
43.203240       17.697240       25.545240
15.735240       21.621240       25.545240
17.697240       19.659240       25.545240
19.659240       21.621240       25.545240
21.621240       19.659240       25.545240
23.583240       21.621240       25.545240
25.545240       19.659240       25.545240
27.507240       21.621240       25.545240
29.469240       19.659240       25.545240
31.431240       21.621240       25.545240
33.393240       19.659240       25.545240
35.355240       21.621240       25.545240
37.317240       19.659240       25.545240
39.279240       21.621240       25.545240
41.241240       19.659240       25.545240
43.203240       21.621240       25.545240
45.165240       19.659240       25.545240
47.127240       21.621240       25.545240
11.811240       25.545240       25.545240
13.773240       23.583240       25.545240
15.735240       25.545240       25.545240
17.697240       23.583240       25.545240
19.659240       25.545240       25.545240
21.621240       23.583240       25.545240
23.583240       25.545240       25.545240
25.545240       23.583240       25.545240
27.507240       25.545240       25.545240
29.469240       23.583240       25.545240
31.431240       25.545240       25.545240
33.393240       23.583240       25.545240
35.355240       25.545240       25.545240
37.317240       23.583240       25.545240
39.279240       25.545240       25.545240
41.241240       23.583240       25.545240
43.203240       25.545240       25.545240
45.165240       23.583240       25.545240
47.127240       25.545240       25.545240
49.089240       23.583240       25.545240
51.051240       25.545240       25.545240
 9.849240       27.507240       25.545240
11.811240       29.469240       25.545240
13.773240       27.507240       25.545240
15.735240       29.469240       25.545240
17.697240       27.507240       25.545240
19.659240       29.469240       25.545240
21.621240       27.507240       25.545240
23.583240       29.469240       25.545240
25.545240       27.507240       25.545240
27.507240       29.469240       25.545240
29.469240       27.507240       25.545240
31.431240       29.469240       25.545240
33.393240       27.507240       25.545240
35.355240       29.469240       25.545240
37.317240       27.507240       25.545240
39.279240       29.469240       25.545240
41.241240       27.507240       25.545240
43.203240       29.469240       25.545240
45.165240       27.507240       25.545240
47.127240       29.469240       25.545240
49.089240       27.507240       25.545240
51.051240       29.469240       25.545240
53.013240       27.507240       25.545240
 9.849240       31.431240       25.545240
11.811240       33.393240       25.545240
13.773240       31.431240       25.545240
15.735240       33.393240       25.545240
17.697240       31.431240       25.545240
19.659240       33.393240       25.545240
21.621240       31.431240       25.545240
23.583240       33.393240       25.545240
25.545240       31.431240       25.545240
27.507240       33.393240       25.545240
29.469240       31.431240       25.545240
31.431240       33.393240       25.545240
33.393240       31.431240       25.545240
35.355240       33.393240       25.545240
37.317240       31.431240       25.545240
39.279240       33.393240       25.545240
41.241240       31.431240       25.545240
43.203240       33.393240       25.545240
45.165240       31.431240       25.545240
47.127240       33.393240       25.545240
49.089240       31.431240       25.545240
51.051240       33.393240       25.545240
53.013240       31.431240       25.545240
 9.849240       35.355240       25.545240
11.811240       37.317240       25.545240
13.773240       35.355240       25.545240
15.735240       37.317240       25.545240
17.697240       35.355240       25.545240
19.659240       37.317240       25.545240
21.621240       35.355240       25.545240
23.583240       37.317240       25.545240
25.545240       35.355240       25.545240
27.507240       37.317240       25.545240
29.469240       35.355240       25.545240
31.431240       37.317240       25.545240
33.393240       35.355240       25.545240
35.355240       37.317240       25.545240
37.317240       35.355240       25.545240
39.279240       37.317240       25.545240
41.241240       35.355240       25.545240
43.203240       37.317240       25.545240
45.165240       35.355240       25.545240
47.127240       37.317240       25.545240
49.089240       35.355240       25.545240
51.051240       37.317240       25.545240
53.013240       35.355240       25.545240
13.773240       39.279240       25.545240
15.735240       41.241240       25.545240
17.697240       39.279240       25.545240
19.659240       41.241240       25.545240
21.621240       39.279240       25.545240
23.583240       41.241240       25.545240
25.545240       39.279240       25.545240
27.507240       41.241240       25.545240
29.469240       39.279240       25.545240
31.431240       41.241240       25.545240
33.393240       39.279240       25.545240
35.355240       41.241240       25.545240
37.317240       39.279240       25.545240
39.279240       41.241240       25.545240
41.241240       39.279240       25.545240
43.203240       41.241240       25.545240
45.165240       39.279240       25.545240
47.127240       41.241240       25.545240
49.089240       39.279240       25.545240
17.697240       43.203240       25.545240
19.659240       45.165240       25.545240
21.621240       43.203240       25.545240
23.583240       45.165240       25.545240
25.545240       43.203240       25.545240
27.507240       45.165240       25.545240
29.469240       43.203240       25.545240
31.431240       45.165240       25.545240
33.393240       43.203240       25.545240
35.355240       45.165240       25.545240
37.317240       43.203240       25.545240
39.279240       45.165240       25.545240
41.241240       43.203240       25.545240
43.203240       45.165240       25.545240
45.165240       43.203240       25.545240
21.621240       47.127240       25.545240
23.583240       49.089240       25.545240
25.545240       47.127240       25.545240
27.507240       49.089240       25.545240
29.469240       47.127240       25.545240
31.431240       49.089240       25.545240
33.393240       47.127240       25.545240
35.355240       49.089240       25.545240
37.317240       47.127240       25.545240
39.279240       49.089240       25.545240
41.241240       47.127240       25.545240
25.545240       51.051240       25.545240
27.507240       53.013240       25.545240
29.469240       51.051240       25.545240
31.431240       53.013240       25.545240
33.393240       51.051240       25.545240
35.355240       53.013240       25.545240
37.317240       51.051240       25.545240
31.431240        5.925240       29.469240
27.507240        9.849240       29.469240
29.469240        7.887240       29.469240
31.431240        9.849240       29.469240
33.393240        7.887240       29.469240
35.355240        9.849240       29.469240
23.583240       13.773240       29.469240
25.545240       11.811240       29.469240
27.507240       13.773240       29.469240
29.469240       11.811240       29.469240
31.431240       13.773240       29.469240
33.393240       11.811240       29.469240
35.355240       13.773240       29.469240
37.317240       11.811240       29.469240
39.279240       13.773240       29.469240
19.659240       17.697240       29.469240
21.621240       15.735240       29.469240
23.583240       17.697240       29.469240
25.545240       15.735240       29.469240
27.507240       17.697240       29.469240
29.469240       15.735240       29.469240
31.431240       17.697240       29.469240
33.393240       15.735240       29.469240
35.355240       17.697240       29.469240
37.317240       15.735240       29.469240
39.279240       17.697240       29.469240
41.241240       15.735240       29.469240
43.203240       17.697240       29.469240
15.735240       21.621240       29.469240
17.697240       19.659240       29.469240
19.659240       21.621240       29.469240
21.621240       19.659240       29.469240
23.583240       21.621240       29.469240
25.545240       19.659240       29.469240
27.507240       21.621240       29.469240
29.469240       19.659240       29.469240
31.431240       21.621240       29.469240
33.393240       19.659240       29.469240
35.355240       21.621240       29.469240
37.317240       19.659240       29.469240
39.279240       21.621240       29.469240
41.241240       19.659240       29.469240
43.203240       21.621240       29.469240
45.165240       19.659240       29.469240
47.127240       21.621240       29.469240
11.811240       25.545240       29.469240
13.773240       23.583240       29.469240
15.735240       25.545240       29.469240
17.697240       23.583240       29.469240
19.659240       25.545240       29.469240
21.621240       23.583240       29.469240
23.583240       25.545240       29.469240
25.545240       23.583240       29.469240
27.507240       25.545240       29.469240
29.469240       23.583240       29.469240
31.431240       25.545240       29.469240
33.393240       23.583240       29.469240
35.355240       25.545240       29.469240
37.317240       23.583240       29.469240
39.279240       25.545240       29.469240
41.241240       23.583240       29.469240
43.203240       25.545240       29.469240
45.165240       23.583240       29.469240
47.127240       25.545240       29.469240
49.089240       23.583240       29.469240
51.051240       25.545240       29.469240
 7.887240       29.469240       29.469240
 9.849240       27.507240       29.469240
11.811240       29.469240       29.469240
13.773240       27.507240       29.469240
15.735240       29.469240       29.469240
17.697240       27.507240       29.469240
19.659240       29.469240       29.469240
21.621240       27.507240       29.469240
23.583240       29.469240       29.469240
25.545240       27.507240       29.469240
27.507240       29.469240       29.469240
29.469240       27.507240       29.469240
31.431240       29.469240       29.469240
33.393240       27.507240       29.469240
35.355240       29.469240       29.469240
37.317240       27.507240       29.469240
39.279240       29.469240       29.469240
41.241240       27.507240       29.469240
43.203240       29.469240       29.469240
45.165240       27.507240       29.469240
47.127240       29.469240       29.469240
49.089240       27.507240       29.469240
51.051240       29.469240       29.469240
53.013240       27.507240       29.469240
54.975240       29.469240       29.469240
 5.925240       31.431240       29.469240
 7.887240       33.393240       29.469240
 9.849240       31.431240       29.469240
11.811240       33.393240       29.469240
13.773240       31.431240       29.469240
15.735240       33.393240       29.469240
17.697240       31.431240       29.469240
19.659240       33.393240       29.469240
21.621240       31.431240       29.469240
23.583240       33.393240       29.469240
25.545240       31.431240       29.469240
27.507240       33.393240       29.469240
29.469240       31.431240       29.469240
31.431240       33.393240       29.469240
33.393240       31.431240       29.469240
35.355240       33.393240       29.469240
37.317240       31.431240       29.469240
39.279240       33.393240       29.469240
41.241240       31.431240       29.469240
43.203240       33.393240       29.469240
45.165240       31.431240       29.469240
47.127240       33.393240       29.469240
49.089240       31.431240       29.469240
51.051240       33.393240       29.469240
53.013240       31.431240       29.469240
54.975240       33.393240       29.469240
56.937240       31.431240       29.469240
 9.849240       35.355240       29.469240
11.811240       37.317240       29.469240
13.773240       35.355240       29.469240
15.735240       37.317240       29.469240
17.697240       35.355240       29.469240
19.659240       37.317240       29.469240
21.621240       35.355240       29.469240
23.583240       37.317240       29.469240
25.545240       35.355240       29.469240
27.507240       37.317240       29.469240
29.469240       35.355240       29.469240
31.431240       37.317240       29.469240
33.393240       35.355240       29.469240
35.355240       37.317240       29.469240
37.317240       35.355240       29.469240
39.279240       37.317240       29.469240
41.241240       35.355240       29.469240
43.203240       37.317240       29.469240
45.165240       35.355240       29.469240
47.127240       37.317240       29.469240
49.089240       35.355240       29.469240
51.051240       37.317240       29.469240
53.013240       35.355240       29.469240
13.773240       39.279240       29.469240
15.735240       41.241240       29.469240
17.697240       39.279240       29.469240
19.659240       41.241240       29.469240
21.621240       39.279240       29.469240
23.583240       41.241240       29.469240
25.545240       39.279240       29.469240
27.507240       41.241240       29.469240
29.469240       39.279240       29.469240
31.431240       41.241240       29.469240
33.393240       39.279240       29.469240
35.355240       41.241240       29.469240
37.317240       39.279240       29.469240
39.279240       41.241240       29.469240
41.241240       39.279240       29.469240
43.203240       41.241240       29.469240
45.165240       39.279240       29.469240
47.127240       41.241240       29.469240
49.089240       39.279240       29.469240
17.697240       43.203240       29.469240
19.659240       45.165240       29.469240
21.621240       43.203240       29.469240
23.583240       45.165240       29.469240
25.545240       43.203240       29.469240
27.507240       45.165240       29.469240
29.469240       43.203240       29.469240
31.431240       45.165240       29.469240
33.393240       43.203240       29.469240
35.355240       45.165240       29.469240
37.317240       43.203240       29.469240
39.279240       45.165240       29.469240
41.241240       43.203240       29.469240
43.203240       45.165240       29.469240
45.165240       43.203240       29.469240
21.621240       47.127240       29.469240
23.583240       49.089240       29.469240
25.545240       47.127240       29.469240
27.507240       49.089240       29.469240
29.469240       47.127240       29.469240
31.431240       49.089240       29.469240
33.393240       47.127240       29.469240
35.355240       49.089240       29.469240
37.317240       47.127240       29.469240
39.279240       49.089240       29.469240
41.241240       47.127240       29.469240
25.545240       51.051240       29.469240
27.507240       53.013240       29.469240
29.469240       51.051240       29.469240
31.431240       53.013240       29.469240
33.393240       51.051240       29.469240
35.355240       53.013240       29.469240
37.317240       51.051240       29.469240
29.469240       54.975240       29.469240
31.431240       56.937240       29.469240
33.393240       54.975240       29.469240
31.431240        5.925240       33.393240
27.507240        9.849240       33.393240
29.469240        7.887240       33.393240
31.431240        9.849240       33.393240
33.393240        7.887240       33.393240
35.355240        9.849240       33.393240
23.583240       13.773240       33.393240
25.545240       11.811240       33.393240
27.507240       13.773240       33.393240
29.469240       11.811240       33.393240
31.431240       13.773240       33.393240
33.393240       11.811240       33.393240
35.355240       13.773240       33.393240
37.317240       11.811240       33.393240
39.279240       13.773240       33.393240
19.659240       17.697240       33.393240
21.621240       15.735240       33.393240
23.583240       17.697240       33.393240
25.545240       15.735240       33.393240
27.507240       17.697240       33.393240
29.469240       15.735240       33.393240
31.431240       17.697240       33.393240
33.393240       15.735240       33.393240
35.355240       17.697240       33.393240
37.317240       15.735240       33.393240
39.279240       17.697240       33.393240
41.241240       15.735240       33.393240
43.203240       17.697240       33.393240
15.735240       21.621240       33.393240
17.697240       19.659240       33.393240
19.659240       21.621240       33.393240
21.621240       19.659240       33.393240
23.583240       21.621240       33.393240
25.545240       19.659240       33.393240
27.507240       21.621240       33.393240
29.469240       19.659240       33.393240
31.431240       21.621240       33.393240
33.393240       19.659240       33.393240
35.355240       21.621240       33.393240
37.317240       19.659240       33.393240
39.279240       21.621240       33.393240
41.241240       19.659240       33.393240
43.203240       21.621240       33.393240
45.165240       19.659240       33.393240
47.127240       21.621240       33.393240
11.811240       25.545240       33.393240
13.773240       23.583240       33.393240
15.735240       25.545240       33.393240
17.697240       23.583240       33.393240
19.659240       25.545240       33.393240
21.621240       23.583240       33.393240
23.583240       25.545240       33.393240
25.545240       23.583240       33.393240
27.507240       25.545240       33.393240
29.469240       23.583240       33.393240
31.431240       25.545240       33.393240
33.393240       23.583240       33.393240
35.355240       25.545240       33.393240
37.317240       23.583240       33.393240
39.279240       25.545240       33.393240
41.241240       23.583240       33.393240
43.203240       25.545240       33.393240
45.165240       23.583240       33.393240
47.127240       25.545240       33.393240
49.089240       23.583240       33.393240
51.051240       25.545240       33.393240
 7.887240       29.469240       33.393240
 9.849240       27.507240       33.393240
11.811240       29.469240       33.393240
13.773240       27.507240       33.393240
15.735240       29.469240       33.393240
17.697240       27.507240       33.393240
19.659240       29.469240       33.393240
21.621240       27.507240       33.393240
23.583240       29.469240       33.393240
25.545240       27.507240       33.393240
27.507240       29.469240       33.393240
29.469240       27.507240       33.393240
31.431240       29.469240       33.393240
33.393240       27.507240       33.393240
35.355240       29.469240       33.393240
37.317240       27.507240       33.393240
39.279240       29.469240       33.393240
41.241240       27.507240       33.393240
43.203240       29.469240       33.393240
45.165240       27.507240       33.393240
47.127240       29.469240       33.393240
49.089240       27.507240       33.393240
51.051240       29.469240       33.393240
53.013240       27.507240       33.393240
54.975240       29.469240       33.393240
 5.925240       31.431240       33.393240
 7.887240       33.393240       33.393240
 9.849240       31.431240       33.393240
11.811240       33.393240       33.393240
13.773240       31.431240       33.393240
15.735240       33.393240       33.393240
17.697240       31.431240       33.393240
19.659240       33.393240       33.393240
21.621240       31.431240       33.393240
23.583240       33.393240       33.393240
25.545240       31.431240       33.393240
27.507240       33.393240       33.393240
29.469240       31.431240       33.393240
31.431240       33.393240       33.393240
33.393240       31.431240       33.393240
35.355240       33.393240       33.393240
37.317240       31.431240       33.393240
39.279240       33.393240       33.393240
41.241240       31.431240       33.393240
43.203240       33.393240       33.393240
45.165240       31.431240       33.393240
47.127240       33.393240       33.393240
49.089240       31.431240       33.393240
51.051240       33.393240       33.393240
53.013240       31.431240       33.393240
54.975240       33.393240       33.393240
56.937240       31.431240       33.393240
 9.849240       35.355240       33.393240
11.811240       37.317240       33.393240
13.773240       35.355240       33.393240
15.735240       37.317240       33.393240
17.697240       35.355240       33.393240
19.659240       37.317240       33.393240
21.621240       35.355240       33.393240
23.583240       37.317240       33.393240
25.545240       35.355240       33.393240
27.507240       37.317240       33.393240
29.469240       35.355240       33.393240
31.431240       37.317240       33.393240
33.393240       35.355240       33.393240
35.355240       37.317240       33.393240
37.317240       35.355240       33.393240
39.279240       37.317240       33.393240
41.241240       35.355240       33.393240
43.203240       37.317240       33.393240
45.165240       35.355240       33.393240
47.127240       37.317240       33.393240
49.089240       35.355240       33.393240
51.051240       37.317240       33.393240
53.013240       35.355240       33.393240
13.773240       39.279240       33.393240
15.735240       41.241240       33.393240
17.697240       39.279240       33.393240
19.659240       41.241240       33.393240
21.621240       39.279240       33.393240
23.583240       41.241240       33.393240
25.545240       39.279240       33.393240
27.507240       41.241240       33.393240
29.469240       39.279240       33.393240
31.431240       41.241240       33.393240
33.393240       39.279240       33.393240
35.355240       41.241240       33.393240
37.317240       39.279240       33.393240
39.279240       41.241240       33.393240
41.241240       39.279240       33.393240
43.203240       41.241240       33.393240
45.165240       39.279240       33.393240
47.127240       41.241240       33.393240
49.089240       39.279240       33.393240
17.697240       43.203240       33.393240
19.659240       45.165240       33.393240
21.621240       43.203240       33.393240
23.583240       45.165240       33.393240
25.545240       43.203240       33.393240
27.507240       45.165240       33.393240
29.469240       43.203240       33.393240
31.431240       45.165240       33.393240
33.393240       43.203240       33.393240
35.355240       45.165240       33.393240
37.317240       43.203240       33.393240
39.279240       45.165240       33.393240
41.241240       43.203240       33.393240
43.203240       45.165240       33.393240
45.165240       43.203240       33.393240
21.621240       47.127240       33.393240
23.583240       49.089240       33.393240
25.545240       47.127240       33.393240
27.507240       49.089240       33.393240
29.469240       47.127240       33.393240
31.431240       49.089240       33.393240
33.393240       47.127240       33.393240
35.355240       49.089240       33.393240
37.317240       47.127240       33.393240
39.279240       49.089240       33.393240
41.241240       47.127240       33.393240
25.545240       51.051240       33.393240
27.507240       53.013240       33.393240
29.469240       51.051240       33.393240
31.431240       53.013240       33.393240
33.393240       51.051240       33.393240
35.355240       53.013240       33.393240
37.317240       51.051240       33.393240
29.469240       54.975240       33.393240
31.431240       56.937240       33.393240
33.393240       54.975240       33.393240
27.507240        9.849240       37.317240
31.431240        9.849240       37.317240
35.355240        9.849240       37.317240
23.583240       13.773240       37.317240
25.545240       11.811240       37.317240
27.507240       13.773240       37.317240
29.469240       11.811240       37.317240
31.431240       13.773240       37.317240
33.393240       11.811240       37.317240
35.355240       13.773240       37.317240
37.317240       11.811240       37.317240
39.279240       13.773240       37.317240
19.659240       17.697240       37.317240
21.621240       15.735240       37.317240
23.583240       17.697240       37.317240
25.545240       15.735240       37.317240
27.507240       17.697240       37.317240
29.469240       15.735240       37.317240
31.431240       17.697240       37.317240
33.393240       15.735240       37.317240
35.355240       17.697240       37.317240
37.317240       15.735240       37.317240
39.279240       17.697240       37.317240
41.241240       15.735240       37.317240
43.203240       17.697240       37.317240
15.735240       21.621240       37.317240
17.697240       19.659240       37.317240
19.659240       21.621240       37.317240
21.621240       19.659240       37.317240
23.583240       21.621240       37.317240
25.545240       19.659240       37.317240
27.507240       21.621240       37.317240
29.469240       19.659240       37.317240
31.431240       21.621240       37.317240
33.393240       19.659240       37.317240
35.355240       21.621240       37.317240
37.317240       19.659240       37.317240
39.279240       21.621240       37.317240
41.241240       19.659240       37.317240
43.203240       21.621240       37.317240
45.165240       19.659240       37.317240
47.127240       21.621240       37.317240
11.811240       25.545240       37.317240
13.773240       23.583240       37.317240
15.735240       25.545240       37.317240
17.697240       23.583240       37.317240
19.659240       25.545240       37.317240
21.621240       23.583240       37.317240
23.583240       25.545240       37.317240
25.545240       23.583240       37.317240
27.507240       25.545240       37.317240
29.469240       23.583240       37.317240
31.431240       25.545240       37.317240
33.393240       23.583240       37.317240
35.355240       25.545240       37.317240
37.317240       23.583240       37.317240
39.279240       25.545240       37.317240
41.241240       23.583240       37.317240
43.203240       25.545240       37.317240
45.165240       23.583240       37.317240
47.127240       25.545240       37.317240
49.089240       23.583240       37.317240
51.051240       25.545240       37.317240
 9.849240       27.507240       37.317240
11.811240       29.469240       37.317240
13.773240       27.507240       37.317240
15.735240       29.469240       37.317240
17.697240       27.507240       37.317240
19.659240       29.469240       37.317240
21.621240       27.507240       37.317240
23.583240       29.469240       37.317240
25.545240       27.507240       37.317240
27.507240       29.469240       37.317240
29.469240       27.507240       37.317240
31.431240       29.469240       37.317240
33.393240       27.507240       37.317240
35.355240       29.469240       37.317240
37.317240       27.507240       37.317240
39.279240       29.469240       37.317240
41.241240       27.507240       37.317240
43.203240       29.469240       37.317240
45.165240       27.507240       37.317240
47.127240       29.469240       37.317240
49.089240       27.507240       37.317240
51.051240       29.469240       37.317240
53.013240       27.507240       37.317240
 9.849240       31.431240       37.317240
11.811240       33.393240       37.317240
13.773240       31.431240       37.317240
15.735240       33.393240       37.317240
17.697240       31.431240       37.317240
19.659240       33.393240       37.317240
21.621240       31.431240       37.317240
23.583240       33.393240       37.317240
25.545240       31.431240       37.317240
27.507240       33.393240       37.317240
29.469240       31.431240       37.317240
31.431240       33.393240       37.317240
33.393240       31.431240       37.317240
35.355240       33.393240       37.317240
37.317240       31.431240       37.317240
39.279240       33.393240       37.317240
41.241240       31.431240       37.317240
43.203240       33.393240       37.317240
45.165240       31.431240       37.317240
47.127240       33.393240       37.317240
49.089240       31.431240       37.317240
51.051240       33.393240       37.317240
53.013240       31.431240       37.317240
 9.849240       35.355240       37.317240
11.811240       37.317240       37.317240
13.773240       35.355240       37.317240
15.735240       37.317240       37.317240
17.697240       35.355240       37.317240
19.659240       37.317240       37.317240
21.621240       35.355240       37.317240
23.583240       37.317240       37.317240
25.545240       35.355240       37.317240
27.507240       37.317240       37.317240
29.469240       35.355240       37.317240
31.431240       37.317240       37.317240
33.393240       35.355240       37.317240
35.355240       37.317240       37.317240
37.317240       35.355240       37.317240
39.279240       37.317240       37.317240
41.241240       35.355240       37.317240
43.203240       37.317240       37.317240
45.165240       35.355240       37.317240
47.127240       37.317240       37.317240
49.089240       35.355240       37.317240
51.051240       37.317240       37.317240
53.013240       35.355240       37.317240
13.773240       39.279240       37.317240
15.735240       41.241240       37.317240
17.697240       39.279240       37.317240
19.659240       41.241240       37.317240
21.621240       39.279240       37.317240
23.583240       41.241240       37.317240
25.545240       39.279240       37.317240
27.507240       41.241240       37.317240
29.469240       39.279240       37.317240
31.431240       41.241240       37.317240
33.393240       39.279240       37.317240
35.355240       41.241240       37.317240
37.317240       39.279240       37.317240
39.279240       41.241240       37.317240
41.241240       39.279240       37.317240
43.203240       41.241240       37.317240
45.165240       39.279240       37.317240
47.127240       41.241240       37.317240
49.089240       39.279240       37.317240
17.697240       43.203240       37.317240
19.659240       45.165240       37.317240
21.621240       43.203240       37.317240
23.583240       45.165240       37.317240
25.545240       43.203240       37.317240
27.507240       45.165240       37.317240
29.469240       43.203240       37.317240
31.431240       45.165240       37.317240
33.393240       43.203240       37.317240
35.355240       45.165240       37.317240
37.317240       43.203240       37.317240
39.279240       45.165240       37.317240
41.241240       43.203240       37.317240
43.203240       45.165240       37.317240
45.165240       43.203240       37.317240
21.621240       47.127240       37.317240
23.583240       49.089240       37.317240
25.545240       47.127240       37.317240
27.507240       49.089240       37.317240
29.469240       47.127240       37.317240
31.431240       49.089240       37.317240
33.393240       47.127240       37.317240
35.355240       49.089240       37.317240
37.317240       47.127240       37.317240
39.279240       49.089240       37.317240
41.241240       47.127240       37.317240
25.545240       51.051240       37.317240
27.507240       53.013240       37.317240
29.469240       51.051240       37.317240
31.431240       53.013240       37.317240
33.393240       51.051240       37.317240
35.355240       53.013240       37.317240
37.317240       51.051240       37.317240
23.583240       13.773240       41.241240
27.507240       13.773240       41.241240
31.431240       13.773240       41.241240
35.355240       13.773240       41.241240
39.279240       13.773240       41.241240
19.659240       17.697240       41.241240
21.621240       15.735240       41.241240
23.583240       17.697240       41.241240
25.545240       15.735240       41.241240
27.507240       17.697240       41.241240
29.469240       15.735240       41.241240
31.431240       17.697240       41.241240
33.393240       15.735240       41.241240
35.355240       17.697240       41.241240
37.317240       15.735240       41.241240
39.279240       17.697240       41.241240
41.241240       15.735240       41.241240
43.203240       17.697240       41.241240
15.735240       21.621240       41.241240
17.697240       19.659240       41.241240
19.659240       21.621240       41.241240
21.621240       19.659240       41.241240
23.583240       21.621240       41.241240
25.545240       19.659240       41.241240
27.507240       21.621240       41.241240
29.469240       19.659240       41.241240
31.431240       21.621240       41.241240
33.393240       19.659240       41.241240
35.355240       21.621240       41.241240
37.317240       19.659240       41.241240
39.279240       21.621240       41.241240
41.241240       19.659240       41.241240
43.203240       21.621240       41.241240
45.165240       19.659240       41.241240
47.127240       21.621240       41.241240
13.773240       23.583240       41.241240
15.735240       25.545240       41.241240
17.697240       23.583240       41.241240
19.659240       25.545240       41.241240
21.621240       23.583240       41.241240
23.583240       25.545240       41.241240
25.545240       23.583240       41.241240
27.507240       25.545240       41.241240
29.469240       23.583240       41.241240
31.431240       25.545240       41.241240
33.393240       23.583240       41.241240
35.355240       25.545240       41.241240
37.317240       23.583240       41.241240
39.279240       25.545240       41.241240
41.241240       23.583240       41.241240
43.203240       25.545240       41.241240
45.165240       23.583240       41.241240
47.127240       25.545240       41.241240
49.089240       23.583240       41.241240
13.773240       27.507240       41.241240
15.735240       29.469240       41.241240
17.697240       27.507240       41.241240
19.659240       29.469240       41.241240
21.621240       27.507240       41.241240
23.583240       29.469240       41.241240
25.545240       27.507240       41.241240
27.507240       29.469240       41.241240
29.469240       27.507240       41.241240
31.431240       29.469240       41.241240
33.393240       27.507240       41.241240
35.355240       29.469240       41.241240
37.317240       27.507240       41.241240
39.279240       29.469240       41.241240
41.241240       27.507240       41.241240
43.203240       29.469240       41.241240
45.165240       27.507240       41.241240
47.127240       29.469240       41.241240
49.089240       27.507240       41.241240
13.773240       31.431240       41.241240
15.735240       33.393240       41.241240
17.697240       31.431240       41.241240
19.659240       33.393240       41.241240
21.621240       31.431240       41.241240
23.583240       33.393240       41.241240
25.545240       31.431240       41.241240
27.507240       33.393240       41.241240
29.469240       31.431240       41.241240
31.431240       33.393240       41.241240
33.393240       31.431240       41.241240
35.355240       33.393240       41.241240
37.317240       31.431240       41.241240
39.279240       33.393240       41.241240
41.241240       31.431240       41.241240
43.203240       33.393240       41.241240
45.165240       31.431240       41.241240
47.127240       33.393240       41.241240
49.089240       31.431240       41.241240
13.773240       35.355240       41.241240
15.735240       37.317240       41.241240
17.697240       35.355240       41.241240
